id,answer
43bcf2ff-fb69-4e71-8a16-ff2d2816fa1f,營養師
72c711d6-9533-4eb3-9ae9-250621005239,百事
e648db5f-4c37-44d6-b84e-090c567010be,喀拉拉邦
2c2d0ffe-976a-4c51-9865-35ecf5e88ecb,廢墟
3233b3e2-f849-4361-8892-d247d8ef1c3f,堪薩斯州
3c57326a-113f-4ec8-9050-e79f4b7c9a7a,採礦
5e0df283-b6ae-4e33-8665-a87a310eba57,變化
8a5ce124-87e8-464d-b684-ef8f15ae40c3,自然資源的變化
3b791052-bbc1-4056-8d8b-c8af7052c77c,荒漠化
ebdbf9d1-4c6e-461c-9777-81ff5175d949,西班牙流感
c4f870c7-55db-4af4-a118-5f08239766f5,蘇聯
0e69ae06-3408-4007-b808-7faaed154ea2,東日本大地震
e7981375-51dc-46b3-86aa-9b40577ec253,金礦沒落
b72c4bec-31f4-4998-9d11-f3cb2d81431b,19世紀後期
8527c5f3-b623-43ea-8277-96cc078d4f96,美國的次級風暴
edd1c957-412b-4eef-93e9-c637826aafc1,奧克拉荷馬州
69066d84-3a31-4b43-957f-afecdbdebf11,一位主教
26cf13c2-e5b6-4ccd-b8e6-a4ffe0013f27,希臘語
690886bb-80cd-4dbe-8986-c7416e953bcb,西元4世紀
179eb175-3a57-493a-9984-0a54a5268164,本國公民言論
1fe9f107-ebc0-456e-8e20-63d8d5f70848,政府
7d712c5a-3f4c-4731-a66e-babb93ea28aa,出版自由
0e8b008c-14b9-4c77-ac20-39eea41a6130,集權國家裏
8b91043d-9be6-435f-8fb8-dc58c4cf7ad7,政府權威
faefae27-1186-44ec-bd16-247dfc83fd37,宣傳機構
4dd57202-17fe-4a69-8cff-42ba588e4847,王室
52d74818-da60-4bed-9072-70a0b64797d7,文藝復興運動
3722c07e-379b-4d21-8f16-890f679e94cf,近代報紙在歐洲
63fca6cf-8fa3-4196-aa27-3da6d4062f02,亨利八世
efa892e2-bf6e-4552-b271-b14dddbd8494,彌爾頓
82313e04-8dab-4e16-a792-07f131483f4b,王室
e242a8ab-2fac-4824-934b-d56dd8f05561,新聞出版檢查官
e986a492-b266-4184-abe3-4370a9e02dac,1789年
0c95c0ea-4653-42f5-b298-4c1644161fd1,語言
ce3dc877-2a0c-4bb8-a40b-518b4b02d5bd,日常
4350766b-117c-408a-a688-8a57ed00238a,拿破崙
f96b79fa-d1e6-4cd2-92ec-dc530f14debe,《七月赦令》
25d08873-9c2a-47c0-89bb-e36a5e8d8815,約翰·坎貝爾
8de4bc82-120b-4eb5-be05-452499b69f07,1704年
c0040da9-e9a4-4bb5-ae58-a916bf3b1bf4,《波士頓新聞信
6d4ec911-966c-4e19-b146-4fc650cf2b64,紐約市
1cb00380-7ac2-4489-9392-96194e9bd910,《出版自由法》
4f4e9792-c3a5-4c7f-8940-0abd0dda7949,《魏瑪憲法
96e8965d-3738-4ace-b026-5ab19499bdee,《基本法
94d7baa5-0a79-42c7-b28c-456bb43ac74e,非盈利團體
7672db91-22ba-409d-a543-290aea76275c,無國界記者
4baa4de4-8863-4b47-8b6e-8b516b260070,42
ed020ac7-99b5-4939-9e05-b104df79908d,新鄉市
785e29c1-8a3d-4822-b974-126852f7631d,淇河為
b5735444-10b9-4851-aa86-8edec26482e9,中華人民共和國
8444f8a6-9095-47cc-8a28-dbc27a2195cd,1957年
1f3677b9-8411-4108-aa1e-bce21a3aa9bd,慈禧太后
44cb5b9e-5c39-44e7-b2fe-a08dc1756ce2,戊戌政變
9fa78cac-a3f2-4f49-851a-2fee9bdafcf7,戊戌政變
9af82d43-c8c5-4ad9-ac35-e30a3f0517e0,帝制
068b73f4-ded0-4e29-b69d-e372964d534d,《馬關條約》
26f0447f-782d-4d55-baf3-a6f60cc6c010,舉人
6ce90da8-7323-4104-aa5f-8576390837a2,公車
751a971a-64e1-4d57-be2c-8d23149f0cc0,梁啟超
eda4e969-d826-400e-8398-77b68526a6dc,第二
a8b99e21-4382-4c5a-a4d3-c4940835fac9,阿里
118129a0-ee31-4574-becc-601db3c511e0,穆罕默德
f1563838-f03a-4d1c-b4c4-2c4db48528a6,十二伊瑪目派
62d5fdb0-1ea8-4a54-97b0-578f95391678,同族
84863989-8f94-4514-b212-122d3aec1222,阿里集團
1ba9349d-6112-4cfe-b94b-1e8389144dc4,第三派
145069b7-2e4c-48b0-ae80-ee17667b44ca,穆罕默德
f1e402ad-341b-44dd-99c0-b5b4ff6725b6,伍麥葉家族
a552ee1c-34ed-4080-a345-5ebfa21bdabd,阿里
3838df2c-510c-490f-aec3-eec0a07e5137,阿里
b46fb968-6c81-4a62-8f29-6bca80f9a2b5,1957年
0a9c8ae1-a088-4dbb-b7ad-6bf3d247d3c9,舒新城
14ddc853-782a-474c-a8a5-8516f1d4a127,文化大革命
bfa8c1fb-f176-4c81-ba1c-dee932163987,1936年
0f08dd3a-c9ff-4cef-a9c7-8f84ad7f3e57,上海辭書出版社
c93bf045-3f16-4f75-a07f-c53d5d7d5804,2002年
5f34d7c4-bd0a-471e-8265-628af668d916,北隔巴士海峽
9aa10503-94c4-414b-b2df-f3d0f0e4df02,2773個
8fd1b372-5e45-4163-8dcd-153819ce8843,阿波火山
aab1158b-7fe3-459b-9b3f-91813554f024,環太平洋地震帶
e2d7a256-807c-4896-a037-5fa0007bd3f2,美國
70a29e85-2e31-47c7-b138-5905f7913413,侵犯專利的名義
e7d36165-3a1f-42e8-b7b4-71b1ac476bac,加上法庭
8373181b-eefe-44ef-aa4f-d81d764485d6,將隼鳥號
69ad0609-0a74-4ecb-913c-61d9089ca515,澳大利亞
01a1d961-9681-4042-bb2a-4cd706e823bd,隼鳥號
744f2714-6be1-4aee-ba97-8e617c4a3ecd,隼鳥號
e160af97-2c5f-46bb-a778-b616f1586b9f,南洋公學
3f610da2-292e-48cf-b5a4-399910e96f6c,中華民國
42857e73-58ed-452b-8672-78f13fbf9893,西安
3a3b49aa-3a98-4d84-bb50-4ad26359427c,彭康
bed2cf3b-0fce-45f8-8ec3-5a95cf366eb5,中蘇風格
590e43ab-8d72-4bea-8393-3658819ca639,北樓
420a290f-84f0-4abb-8195-8db97abc7870,江澤民
3bf0d569-d232-4555-8e03-167b51e2347a,接2006年
65e68320-59ad-4de8-842f-f8bbc9f3b682,李子萍女士
976476ee-0b94-4394-9efe-4cc4e4fe1a31,校園
230a839c-d976-44f2-9060-9a55cf9cc89a,校園文脈的延續
5b1321b1-e974-4a01-bb6e-91e945162e81,南洋
1e527bb4-5786-4012-9e5d-24eee219ec04,上海
232ad874-030e-41b4-8393-d2cf4a657ec8,盛宣懷
806a8105-d5be-49f5-a709-978ba3e0f525,1912年
2115992b-b357-4a7a-80d1-868fa7d041b3,北京
ad60c1cb-2b15-410c-bb7d-82fb9b8083ad,1927年8月
e712f31e-dbe0-495b-8e65-0b439ade05bf,南京國民政府
20b0f146-48e8-4279-be8a-92818c95c2bb,對日抗戰
5f3680e5-b266-436d-b943-a9f91f649298,蘇聯專業化
45980907-4dfa-4f2b-92cd-f2638a7b9164,華東
11b2285b-2e82-4ee7-a90c-2f7989b7f804,1952年
a6ca6094-9d09-4b89-b040-5ad961033dd5,國務院
b2b3835f-28da-480c-bfb1-6a7b7adee19d,兩所
e824803a-b4f9-4132-bf2f-c18e7e9e1f58,1957年時
e8ef5edc-56b7-46d5-bf5e-a5ee1eb1b90f,興慶校區
0107d648-b727-4325-9f6f-046d86464ea7,西安大雁塔
6b53b9cd-42b6-4da8-9e6f-69696b42ef1f,曲江校區
61e34d36-cb2e-410c-96a2-7fd6e1547967,唐長安城內的道政
a82fa8b6-6c7a-4803-a692-b96efe3b54bd,興慶校區
ece10056-8ec4-4e38-a91e-b80450b702e3,相國關播曾經的宅院「東亭
b888383e-9bbf-4b18-929c-3e04bf684e47,《養竹記》
31b0a029-cb96-40c9-b73e-a53aba40b679,五十年代初
00f3d887-45ba-4ee3-8b8a-9bb8be3441ec,興慶宮公園
b60d21ac-d680-4592-a57d-8814402e818a,青龍寺
a7d2d4db-5af9-4775-a893-b6c1c55bf67d,幾千米長的梧桐道
ed885d09-32f1-44b1-8424-24aee57dab65,華東工業
e21ce834-6106-4b18-a41e-39594c835aa1,中華人民共和國
7faac9a8-3e20-430b-a753-0b1e9fc05c73,復古主義
eea7c46b-f340-4e97-82ec-0a7fcacbe37d,1932年
8350cedd-b069-4adb-8d9f-1d843f1280a2,駐軍
bf0982a8-fce8-40e8-8183-737981b9515e,1947年
648fa45a-8908-4116-96cb-836720113e2d,安慶
976f71db-7b5c-4f54-8c2b-c5b02a8ab60f,金西兩縣
069232de-f1f5-45a2-98a5-0a805b10afed,中國國民黨
eae20686-5ccd-438b-b437-61406dd6ca09,重慶展開談判
65ab6722-9fe3-4c96-ad84-18af7db5398a,1949年10月1日
9d7a671e-5834-47ff-a18f-85e138d00e75,中國共產
59c0f68f-4112-4f62-862e-6a959740afcd,8月24日
d5a47493-8f2a-4822-b89b-e249e02be7ea,中共中央委員會
6ea2fd9b-efc0-482a-9cdd-fe84b3498d3f,國民政府
1b9f2174-fb36-40d1-ac24-42c4c2841445,抗命行動
013f7025-b01b-40db-8805-272ea873b7a7,中國共產黨
a61988b1-3045-4134-b503-fd96bfff3524,雅爾達
29fd2817-e5c9-4a4c-be2a-9ce3387d0176,《中蘇友好同盟條約》
fe5538b5-2835-4a37-aeb4-e06245f7459d,三國
5002f315-8138-4380-8c18-f9098f70de5f,史達林
1813043e-cbd3-4cda-9744-78845d72996e,蘇聯按時
1b41a847-6815-4682-9e1a-c859c035ee6b,林彪
df146f22-f491-4b12-8bf2-528b6841c0b4,《土地法》
00c7f534-59a2-4391-8638-a2c5e1455397,《土地改革方案》
0af7760b-de02-45fa-a4c8-f63cc0e7c951,《綏靖區土地
85ae9948-8845-4c96-aec2-66638963bbc1,地處銀川平原北部
94da8b8e-c967-4c23-8360-63a1fe1b598b,黃河
7525059a-4a43-4578-b368-2c51b20e264b,石嘴山
afacb8c2-610c-4d3f-84c3-b8815af5140c,《嘉靖寧夏新志》
1494e058-ca0d-4d9e-9bdf-7097083a8c3f,1900年
94769cd5-bd90-4950-a5d3-c04139f8236c,巴黎
96607777-24d8-4899-b78c-959e60d08c9c,巴黎地鐵現
6924533c-de09-405a-8bd0-f5b146d3b129,地質條件不均一
a85e541c-67c1-4123-be99-d5b8f5fe347d,1950年代
750e27f9-4c64-44ba-9f8f-b38ffc13ea86,14號線
e7bce9b2-36c3-4e23-8e0a-8338292407da,指示燈
9937d522-b52c-40fb-ad51-3549edfc53f6,地鐵車輛均可自動步進
aa34b32d-a720-4704-aed4-7691d0e7888a,手動步進模式
c4e23983-6c06-45bf-8bf2-19e304ae8a62,紫色信號燈
1bab0807-9ebd-460a-9543-c8d7b0427d37,1900年
a3e4db05-633e-471a-bc51-31e8a1737a8a,墮軌事件
b171cb29-354c-4ef0-8f74-f5d2f11897b4,標示牌上
3eccfd75-c982-458a-a090-e58ab42faa87,14號線
92c2b628-e297-4a63-a1d7-054a4a8af00c,白底藍字
98fe159b-9a14-4621-9c83-6c46db5d6bac,1996年
20fd1c06-d01a-49a3-b474-24af9b846d36,2005年
1d8843c1-f90c-43aa-8cc5-3be1fecfe3c9,深夜塞滿了乘客
9e623ca7-cd17-4495-b65b-d4fa72c6464b,國家預警機制
e6f2c9f6-0773-45fe-a628-16338ca188c9,電車
c564fded-8cc8-4d1e-984e-ceacbb8382b3,環形線
505333b0-fc12-404e-8602-e327813b0a34,巴黎地鐵
6d39fef5-3673-40b8-8730-7aeadc609778,1.8米的月台閘門
54565fb8-9815-48c3-ac78-00d191622543,RATP
b35573d1-ccdb-478d-89e0-e9fef89e746e,RATP
67e49bd1-b594-486e-892c-628bc1dc531d,佩戴
d18c0de2-4d8b-44cb-a02b-17e562fb05ee,丁香門站
06a9fe0d-7e12-4e43-ae2e-0bbe6347ce8f,巴黎地鐵
f7ead24a-608f-4554-806d-9681f5048046,《真假兄弟》
325a215c-19f9-4958-80af-e37a23ac924f,第二次世界大戰
cce8a820-d368-4fc2-9acd-30c6cb4fee67,巴黎
78c0cfad-cacd-42a6-b8ca-02754009862d,幽靈車站
83d38b58-c76e-4196-b827-f4a9501df2ff,105米
8afe5bfe-6ea0-493c-abe3-914c29ee9643,混合式月台
1b76fc2a-25da-474a-ac8f-6545a969f90e,拱頂結構
85b13e7c-e405-4c0a-bd32-b6a4f9a1b6a6,雨罩
a8d91df6-31b0-43b2-bc89-ed50629c9ae2,14號線
59317562-a489-46f0-aa47-ac6508c9014c,勒內·梅耶
e63ab670-4f5b-4799-8f6a-e72c51cf227f,CMP
86f5f99c-ace8-4806-9dae-fb92d7d0ca48,膠輪路軌
f2aad1a0-6883-405b-be47-6ea59206e065,14號線通車
375ddf79-4183-46f8-861b-d21d74d7d210,月台幕門
43450ab8-1e86-41b4-b6fa-778ee1b880c8,巴黎地鐵站
178b86a5-6d17-427e-b7e8-f4c495ab60a0,藍底白字
78a73a72-ae62-4680-a988-2bf8e2a7f70c,二戰
58c0da90-0dda-4751-8c3f-945cbcfe9eb8,卻給
d24c7059-ddfd-43a7-801f-705fc0c8e26e,1960年代
7a8a76e4-e4ed-4451-8e06-c4ed0f724684,不安感
cadfeb95-1870-4fc5-86cb-c57cbcc986d4,穆頓裝飾
b1ccda2d-ed9f-4552-8533-858b64d30f92,20多個地鐵站
ce9ce800-e17f-41ea-81e0-e9520f3a77bf,雨板
b5eac64f-4d87-433c-b0d5-b2021219be1d,METROPOLITAIN
4c706d94-1425-4e4f-afe6-af7ee3d2497b,星形廣場站
c1161249-0056-4a6d-be8b-84ba6cc73cb2,1904年
7853846e-ef7e-47ea-b391-65f93059527b,1970年代
a3a4706c-bc55-4240-8ece-d1bc010cfdd8,不鏽鋼制
377d984c-1778-44d4-bf57-421e01477761,跨月台轉乘
f47c66ad-f2e2-4b64-bbe1-31a7e36e8dfb,水平自動扶梯
4d462ec3-12aa-4cda-ae65-1c4cfa54ceb2,德考維爾
b215dc96-79d4-41fd-a026-fdcd9fc3afe6,8
b6e2fb55-a865-4eed-9db7-6b189c441a38,膠輪路軌系統
d418a73f-efe4-4ca5-a5af-35002502a350,大利好
50297dde-26a8-4cc4-a543-953ae62c70f2,公民
c6060b2f-866c-4270-a7db-50e281bfe9a6,議員對選民
608a9620-6015-466a-92f1-609115fd7c47,通常投票
3abb6482-3322-4c73-b68a-ca22f85cfbcd,單一選區制
bae09f38-a25b-437c-8830-27e3fc3f605d,每一個選區中可產生多名議員
0b5e59cd-ebe8-4cd1-9973-bc5050bb1858,通常議長
d0a88419-3de5-4983-b4a4-9181e30b41b4,由多數黨
3be2c6a1-f666-4f9e-a0f4-af63df404dd0,由眾議院
f913f772-8352-43db-879c-db2f5ff09397,香港
f78d0374-c536-4c90-9019-39605051d98c,英國威爾斯
3fa3227d-cad2-4ca8-8b27-2420c26c2330,顯生宙
6a63f310-dab6-4f9a-b39b-8de6d218f595,海洋
0cfb40b9-c777-49a2-9bd4-da1871e7625c,俄羅斯人
898bc605-eb63-4f9b-a0db-157f91ebf6d3,大學
e0942aff-495e-4ddc-9702-c83fd78667a6,409米
51beb54a-b8e7-4f91-af81-ef32e0560f0f,右岸
d00bfe86-aca8-445d-b519-5efc9a102167,蘇聯時期經濟
7edea36a-cf65-4c0b-b5e1-35d69713ee71,下中等收入城市
598680c0-acc0-435c-b171-67cdbfde869f,市場經濟
dd69eb2f-0e7e-4c59-9e71-bb7d597b97de,天主教大學
1c9fdcf0-98e2-41cc-bfa7-e5dc75626d07,1993年
8af72cdd-14cb-46c8-98b3-aed722420e27,基輔羅斯
7d5bac85-bc8d-4e74-bbfc-c3ba47391624,列夫
b93e6fab-5ff9-4877-b82d-a340949b5aa6,魯塞尼亞
43947655-8d39-4a1a-9be0-9436f465a117,魯塞尼亞
a76d3b3f-16d0-4c64-a922-1678c0044a57,波羅的海
a0205c29-7a85-4737-af0f-da90527518be,第一次瓜分波蘭
10f99643-397c-4105-ae27-bb629ea839f3,1772年
116b1bb4-00ee-42ab-9d0e-e1b130854d88,俄國人
745482de-9c08-4c64-a1ce-39ba076894bc,1920年
aaebdd70-b265-411c-80ad-7d5233d06218,波蘭第二共和國
7dfac259-36cf-4d78-a68f-c130e76bcc0d,利維夫
630dd63f-5bfb-4dc7-908e-93566415318b,蘇聯內務人民委員會
8b262036-294e-441b-b441-bdccfead78cf,「彼得留拉日」
79ff0d20-a5ad-4dde-9f1b-baa69954f148,蘇聯軍隊
3ba56f78-0d6a-4009-985b-0f8ad7260a68,死刑
f4068e62-2ebd-4e20-a913-6cad83327e2d,《真兇
a5d79d08-7103-466d-8e68-e8e3f898778b,蘇聯
64b8d6f8-dec6-49ae-802a-2f9d102c728d,利維夫
af81dce4-59f9-4e4d-9cc3-b42701707bb3,史達林俄羅斯化政策
54399dfc-911c-42bd-8f05-2b8bb683f108,利維夫火車總站
f4c4bb80-c9ac-4d0a-a567-0aa4c046f1bb,克拉科夫
921d8b30-85f8-49cc-945c-5590094f4107,烏克蘭標準
1839ea2c-2bec-498c-be1d-0141df353dc9,2次大火
0c05d41c-2ac3-432f-b068-8ea32937e669,利維夫
41ecd3e0-7e9b-47fd-9984-6fda68a22895,利維夫
b0df29a0-3d5e-4347-b734-8280626a22de,猴子
f43d4374-5561-4026-98ed-f01a384ada7b,樹枝
e71259ac-7c93-40a5-8cc0-28dcafaad986,向前
d6d43981-bfb3-4ae9-aaba-204f42c45231,新世界猴
3ff3f367-c26d-4da0-b8cf-4b712ed66fd3,剛出生
b351d3a3-0a58-4d48-85bd-41d7f1249145,三年
379dec47-3197-4fe7-9395-4802a3e92c2e,拿破崙戰爭
750155e5-07f4-4b8e-a90b-b62a238414d5,猴子
6dc927fe-28e6-46e5-a86f-f3e75ecd6e6d,青春期
892b22d7-3008-46d8-8703-344dc74ec4ac,非法的
c5e5789c-930d-4df0-8292-12275460da99,「金鷹
c38d953d-6b44-4124-b07b-843a5c4df1fa,「無牌
8ca0bfb9-ab9f-434e-a01f-9093008d18fd,恆河猴
80920a03-0a14-4ccb-be59-1d746beba597,牠們
669ef3dc-d1b2-4210-94fa-533b7965f520,歐洲聯盟
00b4a84b-a84a-44ba-b2d7-ab61883521cc,《羅摩衍那》
04c035b8-8328-4d85-ad11-748637046186,《羅摩衍那
7974b762-95d9-43d5-ae2f-3d5ffbc19436,猿」
11e60514-53b2-4c33-96ec-baa16a224c55,清末國語運動
2a42b260-8d57-4bc3-94dd-88f2e49d0d49,馬建忠參照
91f2eed2-81f0-4a02-a3d5-b1452c7a6546,漢語
f625d2d5-2edf-491d-bc6d-fb63daae8d38,《馬氏文通》
06d86e42-64e5-4593-9a37-7877b59ef337,《文學改良芻議》
85b61413-d703-4ce4-91f2-66aeda4f9c44,《國語統一
029403b9-b815-46d5-9c06-40eaf03e4752,第八號
c34c5d12-7bb9-47d9-a8ae-843f52fc3ef3,周作人
6005a769-eee9-456e-91ee-a273254205c7,瞿秋白
2229c86a-26e6-42a5-8fdb-c45cd656a969,《正確
4426c22a-57a4-4fcb-b541-2a7a61df7aa5,《文學
9940f518-f2bb-46f5-8833-eef5a1026b6d,暫擬漢語
babed0fe-ef8d-454d-bb77-9ddc69f90c9c,哈爾濱
1c1b5c4b-bce0-4172-b82c-70194980940d,舊金山和約
845ad9a7-ad74-4b09-86f8-1f5a376b7d32,美國
aa5f43e6-2f9d-4bf6-9bf8-3ad500d157a4,舊金山和約
13c66f17-8721-49e5-8191-91b8beed6659,和約第二條
a3a973e4-c7ef-4fc6-a8d1-bcad520a65c6,日本
3e30fd45-9a6c-4afa-a5ef-c18e2094abd9,1956年
83fa19ff-b99f-4fcf-9d40-b84f745918f8,日本
662395d1-13a8-4dff-88c2-a7fea2953e10,齋藤正樹以個人
4924c449-d76b-44e5-9be6-ae31bda23245,1970年代
e69a71ad-47a0-4e6f-91de-8ac8f8af699b,北京
3992424a-f8d4-4db8-a95a-ccf98e38d006,《舊金山和約》
47261a13-43bd-489e-bc07-2cfe0d6ee5fc,滇緬公路
853d113b-e0ad-4753-b91f-cccbd66f01f6,1943年
a4467d6b-65d7-4912-b14c-11ace26a09d7,英國六十多年
bbec3c1e-0544-4df1-bb69-037f2957b885,仰光
c0f8b8cc-e76b-427c-86bc-4ffc28913a9b,日本全面
a1421d00-8d95-4335-ae50-c499610ab8d7,太平洋戰爭
5a0d80f5-41dd-43d7-bdc0-d29ded958802,雅加達
5f187589-a099-44f9-9002-9da27a0878b0,第二條
6afd8ce7-7826-4a11-95ac-e636b470485f,英國
4d192434-ebf5-431a-8682-27bc4506ad16,蘇聯
ec8d3569-e70b-471a-8ab0-9e22a4d45cc2,日本亟欲
20912277-47ab-4061-9a3d-a4805b2d6b9c,第四條蘇聯
612d438d-42ff-4c1b-a7d6-fc307a2c0401,俄羅斯
9176d3b6-3d56-48cb-a5d3-ca8258fdb349,生日蛋糕
1f1a0cc0-f4c3-43f4-bbfa-ab4f380fb3b6,擠花器
6f8d51c7-541d-48ea-ba7f-e15f665c9e2e,瑞士捲
e33008b5-1282-4e82-8c9f-99b7383c761f,星法院
666c58c7-7c33-4038-a704-96f4a78759ab,星法院
f76ba304-0ddb-4dd7-87ba-980477bf4543,國會
20618e6e-9cc8-4b73-bdc8-3b4fc641c969,廣西
5ab9afc0-22b7-47b1-a436-3d2e98decaf1,廣西
d6f267d0-3d1d-46ef-b851-f4fb02df2a8c,洗衣服
0edcc989-f7b1-49bb-91c8-b542711a7799,中國共產黨
cd887fc7-9dd4-427f-8bbf-f518957e1fb2,地勢西高東低
e0182361-2cfd-4bb0-94e7-c0994c7d808e,東部
d2ccb58f-e814-4f1b-8069-af6f6068f25c,雲貴高原東緣
7639186a-ec7b-4e78-8f6b-a5003e8d6350,二果
03cbb998-70db-498a-ba81-53111daebb82,阿那含
3fce1bbb-dbae-4095-80f2-a580a1feeaef,「一往來」
e5176c4b-e332-4b37-863f-53c96722a6b1,科學態度
c76169be-6776-4ef4-85b9-9ce73ba19dc4,火山島
1c1b7af0-0bda-4c35-9538-c4f0a96e9d58,15世紀
5b024f59-7c8e-4629-9e83-5d798f066a55,濟州道
27ff038e-507e-4f46-a8eb-450dec8289d8,朝鮮國
42681f37-58d6-4e7b-966e-dcc1de2aee30,美國
3d97339d-806e-4cdf-ae57-ab172e570034,美國
c4d046fd-3f6e-4e71-9767-02c53e57e124,耶穌基督
b78fc3a2-9ed3-4782-a5ff-73e1d8e20789,先知約瑟·斯密
b195f3bc-2e9a-4b4d-a72b-e30df576090b,耶穌基督
3da58916-f331-4014-adf9-5d855294f667,《摩爾門經》
8643e946-0433-4968-a212-2f775d867986,摩爾門教
035036e1-211f-479a-bfd7-1e4016ced3d6,希臘哲學
cb44102f-a686-4925-8e47-c636aaf6fffe,第4世紀
57f531de-c9f8-4971-8be2-c97de5eec952,復興
29e9bef6-719f-4af7-92df-ecc94c5b2275,《摩里爾法案
573f9347-5281-4bf0-b15d-7460df2a4aa3,《權利法案》
58e2a0f3-ef37-4bbf-82f5-dd7125fe3293,不肯放棄多妻制
29e7a81c-a87c-42e3-90ae-95d69d8b35d7,烏爾夫德·伍德魯夫
c15e288c-9844-4154-813a-a9253220d4ab,基隆北海岸地區
52066e89-f805-4187-9784-3c901d29f31f,關渡大橋
f4d9a850-0b69-4c8c-853e-a0a8d7c70eb2,淡水
cca6bb4b-534c-4e6b-9b7e-c65b494310e7,淡水至金山
c6a665a9-f3b8-4346-8ff5-618c14dd1d25,交通部觀光局
33af18a1-37b2-48b9-9975-25dac03030ee,陽明山
f13be3c7-acd2-46df-9f9e-e694d13d2e3d,台2甲線
76f92269-3a58-424a-b8ad-22a29ff54f83,通行證
9c9be595-b76e-42b8-8d9c-26d9017be65a,中國政治人物
a6543333-8d63-4f2c-a656-47e05a69c930,孫中山
98e46451-a5d1-4803-9961-977436f7b114,中華民國憲法
3e02ccbd-7a17-4ee8-a3ed-4c4e0827b5af,蔣中正
940c3912-f5be-448c-a980-8465dd79cd3a,1926年
f4137946-bd6a-412b-9d67-5fb5f19f52e0,黃埔軍校
bb23c60e-609f-4c62-b8d8-f8383ad3e62a,中山艦擅自行動
ad9aff04-54e8-417f-bf75-fd297095c420,汪精衛
d8960256-6c95-4ef8-89e8-26187d952cdb,中央
e4c7f95d-25e2-410f-b74e-077e1e3ce727,中國國民黨三屆四中全會
a30395ee-11bd-462e-b249-803fa119fb13,胡漢民
7c45787a-291d-4f01-a140-c186e94eaaf7,九一八事變
c8faea68-91ff-4109-acb6-136a8d795dd0,汪精衛
d2462b97-db8e-4be3-ab47-eeec67bc6d32,中國國民黨四屆二中全會
a46d582b-080f-4b1d-a4cf-3d0004b7b910,國統區
73fd70c5-f9ce-4d94-96a9-432849bea07c,五千萬美元
41ece019-6ffb-4ba1-9f87-fc94a822c3e9,聯保連坐法
d7db7345-2800-4bbd-9f85-08f5c65a7413,汪精衛
218d5dd4-96df-4d56-ab76-9c94e37fa13b,汪精衛政權
84864adc-f2be-4339-8d5b-e5e433b67932,蔣辭
b1365088-ea3e-4081-80d1-d05e93e67d73,英國
1e7d6f31-eb67-41c6-b3a0-7fca89187a2e,10月
e3cef077-23ea-4964-a9e5-7af755e8c5ea,約瑟夫·史迪威重一隅
d65feabf-9bac-4530-ad11-81041a8d88a8,羅斯福
83fb04a5-70bf-44d3-b865-30111d94450d,二日後
1062a698-8a15-4b4c-a55a-fde18aaa855a,1945年
bc00a518-8ea7-4568-931a-38cd74f0d9b0,昆明
dcd759a2-3743-4a51-be7b-c6d1f6250071,閩南語
e6576ce7-7c21-43ca-9327-08a0bf3fa51e,廣義
f7628d1b-edd4-4e39-9fb7-a6bab4a824a9,狹義的潮州話
cdc3576d-69ec-4789-91a6-7f4a05299b05,《潮州話拼音方案
ddb24602-b147-4702-b805-420742c16440,普通話
6fd7d735-2f30-43b7-bbb4-33d79219e9da,福建人
86199039-d1fa-4298-9393-47af7909ec31,粵語
208d60e1-47f6-4fe3-a084-adeb73fefdcc,化學方法將它
67841836-e2bc-4a94-b109-22834a459f74,火成岩
3c698928-1d1d-478f-a4bf-a36466b37429,莫氏不連續面
cce9c2e1-fd4e-423c-9422-93d725332e5f,橄欖石
43e412a6-60ad-4918-b34b-ded7d632a925,海洋地殼
9a1693b5-cd25-4519-8087-75c807d3051c,玄武岩
0870cadd-fd19-4b22-97dd-d52d733529eb,88%
ac7babc0-454e-4f85-ae23-7129453dc8ca,斜長石
9c0bea5f-7cdd-40e6-b5b7-472d24d16cb3,生物細胞
cf39e905-aa69-4804-9a17-cbcf4988d68d,肺部
44d994d5-b2fd-47b6-a9a9-831025cc7fbe,肺部吸入與呼出空氣
229848c6-d94c-41c9-b0f2-0a1e58b05ad7,二氧化碳
ac6be2aa-ea7e-4f97-9a5e-55a0266e90b6,吸入空氣
70c46b56-4a4f-43e1-990c-f39c5f6dc5fe,骨盆底
78bacfa7-906d-483b-8eb9-145fbba829cb,休息時
3baafc4a-80a3-4859-87f6-4f48ee0aff12,劇烈呼吸
dcb93776-c6cb-4385-957f-9d28e1c344a4,腹部的肌肉
4b66635c-e22c-443e-8a1c-10276ae89975,肺部容積
608f6887-d2bf-437a-89bd-bbed184296ca,若人不呼吸
9446fe2e-ada7-46a0-9602-acb530bea5fa,氧氣
0ec7f6d0-0757-4e6c-b397-6e6b65ef68a0,西班牙巴賽隆納
5122e703-4213-4bde-a65a-31d924404a25,特殊形式的肌肉痙攣
fb4dc7f3-dcfe-4c74-a230-8efc90b1869a,高山症
ca4d4fe5-5ea7-461f-8f28-1daac36bcd74,額外水的重量
cb1b38ad-2f98-46b3-83df-f26a446fd65e,腹部
72e3106d-8c57-47cf-b024-bc9b1ec73102,徽語
32373755-e19e-4a80-9dde-ca23b8d4e41c,古代江東方言
5046f91a-0dd4-4893-91ce-8f6dde9458da,贛語
